File Code,BLS Code,BLS Region,BLS Region 2,Scenario Code,Scenario,Time_Slice,CO2 effects,CO2 ppm,Adapt- ation,wheat,rice,coarse grains,protein feed,,grains,four commo-dities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,8,GFDL,Equilibrium,Yes,555,Level 2,-11,-11,-15,-2,,-12,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,9,UKMO,Equilibrium,No,330,No,-50,-50,-45,-35,,-48,-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,10,UKMO,Equilibrium,Yes,555,No,-38,-39,-41,-18,,-39,-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,11,UKMO,Equilibrium,Yes,555,Level 1,-28,-28,-36,-10,,-31,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,12,UKMO,Equilibrium,Yes,555,Level 2,-14,-14,-18,-5,,-15,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,25,CM3-A,2020,No,330,Level 1,-8,-8,-10,-10,,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,26,CM3-A,2020,Yes,475,Level 1,-2,-4,-6,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,27,CM3-A,2050,No,330,Level 1,-16,-16,-18,-18,,-17,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,28,CM3-A,2050,Yes,574,Level 1,-4,-5,-14,-1,,-8,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,29,CM3-A,2080,No,330,Level 1,-28,-28,-28,-28,,-28,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,30,CM3-A,2080,Yes,712,Level 1,-11,-12,-22,-5,,-15,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,31,CM2-S550,2020,No,330,Level 1,-6,-6,-7,-8,,-6,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,32,CM2-S550,2020,Yes,410,Level 1,-1,-3,-5,-1,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,33,CM2-S550,2050,No,330,Level 1,-9,-9,-10,-11,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,34,CM2-S550,2050,Yes,458,Level 1,-1,-4,-8,0,,-4,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,35,CM2-S550,2080,No,330,Level 1,-8,-8,-10,-10,,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,36,CM2-S550,2080,Yes,498,Level 1,3,2,-7,4,,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,37,CM2-S550,2110,No,330,Level 1,-12,-12,-14,-14,,-13,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,38,CM2-S550,2110,Yes,530,Level 1,-2,-4,-11,0,,-6,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,39,CM2-S750,2020,No,330,Level 1,-6,-6,-8,-8,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,40,CM2-S750,2020,Yes,424,Level 1,-2,-4,-7,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,41,CM2-S750,2050,No,330,Level 1,-9,-9,-11,-11,,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,42,CM2-S750,2050,Yes,501,Level 1,-1,-4,-9,0,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,43,CM2-S750,2080,No,330,Level 1,-14,-14,-15,-15,,-14,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,44,CM2-S750,2080,Yes,577,Level 1,-2,-3,-11,2,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,45,CM2-S750,2110,No,330,Level 1,-16,-16,-18,-18,,-17,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905,Afr. Low Inc. Cal. Imp.,Africa 5,46,CM2-S750,2110,Yes,643,Level 1,-1,-2,-13,2,,-5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,1,GISS,Equilibrium,No,330,No,-35,-35,-30,-25,,-33,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,2,GISS,Equilibrium,Yes,555,No,-23,-24,-26,-8,,-24,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,3,GISS,Equilibrium,Yes,555,Level 1,-13,-13,-13,0,,-13,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,4,GISS,Equilibrium,Yes,555,Level 2,-6,-6,-6,0,,-6,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,5,GFDL,Equilibrium,No,330,No,-40,-40,-35,-30,,-38,-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,6,GFDL,Equilibrium,Yes,555,No,-28,-29,-31,-13,,-29,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,7,GFDL,Equilibrium,Yes,555,Level 1,-18,-18,-18,-5,,-18,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,8,GFDL,Equilibrium,Yes,555,Level 2,-9,-9,-9,-2,,-9,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,9,UKMO,Equilibrium,No,330,No,-45,-45,-40,-35,,-43,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,10,UKMO,Equilibrium,Yes,555,No,-33,-34,-36,-18,,-34,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,11,UKMO,Equilibrium,Yes,555,Level 1,-23,-23,-23,-10,,-23,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,12,UKMO,Equilibrium,Yes,555,Level 2,-11,-11,-11,-5,,-11,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,25,CM3-A,2020,No,330,Level 1,-9,-9,-11,-12,,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,26,CM3-A,2020,Yes,475,Level 1,-3,-5,-7,-4,,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,27,CM3-A,2050,No,330,Level 1,-18,-18,-20,-20,,-19,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,28,CM3-A,2050,Yes,574,Level 1,-6,-7,-16,-3,,-10,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,29,CM3-A,2080,No,330,Level 1,-31,-31,-31,-31,,-31,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,30,CM3-A,2080,Yes,712,Level 1,-14,-15,-25,-8,,-18,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,31,CM2-S550,2020,No,330,Level 1,-7,-7,-9,-9,,-8,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,32,CM2-S550,2020,Yes,410,Level 1,-2,-4,-7,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,33,CM2-S550,2050,No,330,Level 1,-12,-12,-13,-14,,-12,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,34,CM2-S550,2050,Yes,458,Level 1,-4,-7,-11,-3,,-7,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,35,CM2-S550,2080,No,330,Level 1,-14,-14,-16,-16,,-15,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,36,CM2-S550,2080,Yes,498,Level 1,-3,-4,-13,-2,,-7,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,37,CM2-S550,2110,No,330,Level 1,-17,-17,-19,-19,,-18,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,38,CM2-S550,2110,Yes,530,Level 1,-7,-9,-16,-5,,-11,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,39,CM2-S750,2020,No,330,Level 1,-8,-8,-9,-9,,-8,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,40,CM2-S750,2020,Yes,424,Level 1,-4,-6,-8,-3,,-6,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,41,CM2-S750,2050,No,330,Level 1,-13,-13,-15,-15,,-14,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,42,CM2-S750,2050,Yes,501,Level 1,-5,-8,-13,-4,,-9,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,43,CM2-S750,2080,No,330,Level 1,-19,-19,-20,-20,,-19,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,44,CM2-S750,2080,Yes,577,Level 1,-7,-8,-16,-3,,-10,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,45,CM2-S750,2110,No,330,Level 1,-23,-23,-25,-25,,-24,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,912,N.E.A. Oil Exp. High Inc.,NE Asia 1,46,CM2-S750,2110,Yes,643,Level 1,-8,-9,-20,-5,,-12,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,1,GISS,Equilibrium,No,330,No,-45,-45,-40,-35,,-43,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,2,GISS,Equilibrium,Yes,555,No,-33,-34,-36,-18,,-34,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,3,GISS,Equilibrium,Yes,555,Level 1,-23,-23,-23,-10,,-23,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,4,GISS,Equilibrium,Yes,555,Level 2,-11,-11,-11,-5,,-11,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,5,GFDL,Equilibrium,No,330,No,-45,-45,-40,-35,,-43,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,6,GFDL,Equilibrium,Yes,555,No,-33,-34,-36,-18,,-34,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,7,GFDL,Equilibrium,Yes,555,Level 1,-23,-23,-23,-10,,-23,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,8,GFDL,Equilibrium,Yes,555,Level 2,-11,-11,-11,-10,,-11,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,9,UKMO,Equilibrium,No,330,No,-50,-50,-45,-40,,-48,-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,10,UKMO,Equilibrium,Yes,555,No,-38,-39,-41,-23,,-39,-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,11,UKMO,Equilibrium,Yes,555,Level 1,-28,-28,-28,-15,,-28,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,12,UKMO,Equilibrium,Yes,555,Level 2,-14,-14,-14,-7,,-14,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,25,CM3-A,2020,No,330,Level 1,-9,-9,-11,-12,,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,26,CM3-A,2020,Yes,475,Level 1,-3,-5,-7,-4,,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,27,CM3-A,2050,No,330,Level 1,-18,-18,-20,-20,,-19,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,28,CM3-A,2050,Yes,574,Level 1,-6,-7,-16,-3,,-10,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,29,CM3-A,2080,No,330,Level 1,-31,-31,-31,-31,,-31,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,30,CM3-A,2080,Yes,712,Level 1,-14,-15,-25,-8,,-18,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,31,CM2-S550,2020,No,330,Level 1,-7,-7,-9,-9,,-8,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,32,CM2-S550,2020,Yes,410,Level 1,-2,-4,-7,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,33,CM2-S550,2050,No,330,Level 1,-12,-12,-13,-14,,-12,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,34,CM2-S550,2050,Yes,458,Level 1,-4,-7,-11,-3,,-7,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,35,CM2-S550,2080,No,330,Level 1,-14,-14,-16,-16,,-15,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,36,CM2-S550,2080,Yes,498,Level 1,-3,-4,-13,-2,,-7,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,37,CM2-S550,2110,No,330,Level 1,-17,-17,-19,-19,,-18,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,38,CM2-S550,2110,Yes,530,Level 1,-7,-9,-16,-5,,-11,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,39,CM2-S750,2020,No,330,Level 1,-8,-8,-9,-9,,-8,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,40,CM2-S750,2020,Yes,424,Level 1,-4,-6,-8,-3,,-6,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,41,CM2-S750,2050,No,330,Level 1,-13,-13,-15,-15,,-14,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,42,CM2-S750,2050,Yes,501,Level 1,-5,-8,-13,-4,,-9,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,43,CM2-S750,2080,No,330,Level 1,-19,-19,-20,-20,,-19,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,44,CM2-S750,2080,Yes,577,Level 1,-7,-8,-16,-3,,-10,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,45,CM2-S750,2110,No,330,Level 1,-23,-23,-25,-25,,-24,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,913,N.E.A. Med.-Low Inc.,NE Asia 2,46,CM2-S750,2110,Yes,643,Level 1,-8,-9,-20,-5,,-12,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,1,GISS,Equilibrium,No,330,No,-57,-57,-52,-42,,-55,-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,2,GISS,Equilibrium,Yes,555,No,-45,-46,-48,-25,,-46,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,3,GISS,Equilibrium,Yes,555,Level 1,-19,-38,-43,-17,,-33,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,4,GISS,Equilibrium,Yes,555,Level 2,-9,-19,-21,-8,,-16,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,5,GFDL,Equilibrium,No,330,No,-29,-29,-24,-14,,-27,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,6,GFDL,Equilibrium,Yes,555,No,-17,-18,-20,3,,-18,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,7,GFDL,Equilibrium,Yes,555,Level 1,-7,-10,-15,11,,-11,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,8,GFDL,Equilibrium,Yes,555,Level 2,-3,-5,-7,11,,-5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,9,UKMO,Equilibrium,No,330,No,-73,-73,-68,-58,,-71,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,10,UKMO,Equilibrium,Yes,555,No,-61,-62,-64,-41,,-62,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,11,UKMO,Equilibrium,Yes,555,Level 1,-55,-54,-59,-33,,-56,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,12,UKMO,Equilibrium,Yes,555,Level 2,-27,-27,-29,-16,,-28,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,25,CM3-A,2020,No,330,Level 1,-13,-13,-13,-13,,-13,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,26,CM3-A,2020,Yes,475,Level 1,-7,-9,-9,-5,,-8,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,27,CM3-A,2050,No,330,Level 1,-22,-22,-22,-22,,-22,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,28,CM3-A,2050,Yes,574,Level 1,-10,-11,-18,-5,,-13,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,29,CM3-A,2080,No,330,Level 1,-33,-33,-33,-33,,-33,-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,30,CM3-A,2080,Yes,712,Level 1,-16,-17,-27,-10,,-20,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,31,CM2-S550,2020,No,330,Level 1,-7,-6,-5,-8,,-6,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,32,CM2-S550,2020,Yes,410,Level 1,-3,-4,-4,-2,,-4,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,33,CM2-S550,2050,No,330,Level 1,-11,-11,-9,-12,,-10,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,34,CM2-S550,2050,Yes,458,Level 1,-5,-6,-8,-4,,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,35,CM2-S550,2080,No,330,Level 1,-14,-13,-11,-16,,-13,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,36,CM2-S550,2080,Yes,498,Level 1,-6,-8,-9,-5,,-8,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,37,CM2-S550,2110,No,330,Level 1,-17,-16,-13,-19,,-15,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,38,CM2-S550,2110,Yes,530,Level 1,-7,-8,-10,-5,,-8,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,39,CM2-S750,2020,No,330,Level 1,-7,-6,-6,-8,,-6,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,40,CM2-S750,2020,Yes,424,Level 1,-3,-4,-5,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,41,CM2-S750,2050,No,330,Level 1,-14,-12,-11,-15,,-12,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,42,CM2-S750,2050,Yes,501,Level 1,-6,-7,-9,-4,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,43,CM2-S750,2080,No,330,Level 1,-18,-18,-14,-21,,-17,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,44,CM2-S750,2080,Yes,577,Level 1,-6,-7,-10,-4,,-8,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,45,CM2-S750,2110,No,330,Level 1,-23,-22,-18,-25,,-21,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,165,Pakistan,Pakistan,46,CM2-S750,2110,Yes,643,Level 1,-8,-8,-13,-5,,-10,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,1,GISS,Equilibrium,No,330,No,-32,-27,-22,-27,,-27,-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,2,GISS,Equilibrium,Yes,555,No,-20,-16,-18,-10,,-18,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,3,GISS,Equilibrium,Yes,555,Level 1,3,-8,-7,-2,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,4,GISS,Equilibrium,Yes,555,Level 2,3,-4,-3,-1,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,5,GFDL,Equilibrium,No,330,No,-38,-33,-28,-33,,-33,-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,6,GFDL,Equilibrium,Yes,555,No,-26,-22,-24,-16,,-24,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,7,GFDL,Equilibrium,Yes,555,Level 1,-9,-14,-20,-8,,-14,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,8,GFDL,Equilibrium,Yes,555,Level 2,-4,-7,-6,-4,,-6,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,9,UKMO,Equilibrium,No,330,No,-56,-51,-46,-51,,-51,-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,10,UKMO,Equilibrium,Yes,555,No,-44,-40,-42,-34,,-42,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,11,UKMO,Equilibrium,Yes,555,Level 1,-26,-26,-31,-26,,-28,-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,12,UKMO,Equilibrium,Yes,555,Level 2,-13,-13,-16,-13,,-14,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,25,CM3-A,2020,No,330,Level 1,-12,-12,-12,-12,,-12,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,26,CM3-A,2020,Yes,475,Level 1,-6,-8,-8,-4,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,27,CM3-A,2050,No,330,Level 1,-18,-18,-18,-18,,-18,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,28,CM3-A,2050,Yes,574,Level 1,-6,-7,-14,-1,,-9,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,29,CM3-A,2080,No,330,Level 1,-28,-28,-28,-28,,-28,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,30,CM3-A,2080,Yes,712,Level 1,-11,-12,-22,-5,,-15,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,India,India,31,CM2-S550,2020,No,330,Level 1,-8,-7,-7,-9,,-7,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
